389	-0.989927
390	1.584661
391	-3.394880
392	-4.322200
393	1.525227
394	-2.421270
395	1.299286
396	-2.684092
397	-2.678816
398	2.497151
399	1.141310
400	1.119733
401	3.101314
402	-0.434294
403	1.971855
404	0.677571
405	-1.254051
406	-1.674278
407	-2.424611
408	4.552544
409	1.187601
410	0.415078
411	0.986244
412	3.522513
413	3.530947
414	-2.001731
415	3.596639
416	1.750659
417	5.203701
418	3.743005
419	-0.453052
420	0.828812
421	3.499086
422	6.035602
423	0.693063
424	3.358925
425	3.810936
426	3.279099
427	0.963181
428	4.231466
429	1.943129
430	6.918483
431	5.653758
432	5.651676
433	0.511187
434	2.768825
435	6.755033
436	5.710079
437	0.762847
438	5.772150
439	2.941941
440	5.036765
441	7.603415
442	3.366316
443	2.407592
444	2.435557
445	4.865501
446	5.919169
447	1.738707
448	4.836681
449	0.463237
450	2.051843
451	2.811542
452	1.138429
453	7.350854
454	6.012461
455	4.154922
456	0.887864
457	3.176694
458	7.138865
459	1.941839
460	0.050214
461	3.641854
462	6.248988
463	6.016858
464	3.420263
465	6.754298
466	1.854440
467	1.888998
468	4.883367
469	3.651984
470	4.177010
471	5.102185
472	3.332294
473	4.878487
474	6.104422
475	-0.684865
476	0.983149
477	0.746069
478	1.226198
479	2.928873
480	0.959256
481	-1.528702
482	1.709876
483	5.738513
484	0.485933
485	5.080618
486	3.836110
487	0.777961
488	4.694842
489	-0.755305
490	-1.804700
491	0.173797
492	4.112506
493	0.644850
494	-0.189669
495	-1.542396
496	-0.255761
497	1.919206
498	2.127739
499	0.653880
500	-3.060526
501	2.368441
502	-0.124773
503	1.971258
504	-3.909123
505	1.399513
506	1.468388
507	-3.684141
508	-1.206931
509	-0.998344
510	2.330835
511	2.388646
512	1.034592
513	-1.524535
514	0.432166
515	-0.937530
516	-5.573076
517	-0.550715
518	-2.508602
519	-2.334489
520	0.573810
521	-2.142175
522	-0.306089
523	-5.888756
524	0.025962
525	-1.568730
526	-5.148178
527	-0.865185
528	-3.949480
529	0.285357
530	0.226020
531	-6.668344
532	-1.439687
533	-6.197145
534	-2.381832
535	-0.370201
536	-0.861980
537	-4.183518
538	-5.533633
539	-6.900129
540	-2.133091
541	-1.368917
542	-5.765342
543	-6.320236
544	-6.645971
545	-7.604089
546	-6.201027
547	-5.672434
548	-3.962786
549	-2.914601
550	-1.359477
551	-1.534748
552	-7.737303
553	-7.196740
554	-1.198341
555	-2.200373
556	-5.495390
557	-6.135039
558	-5.452242
559	-5.143433
560	-0.334925
561	-0.705980
562	-2.079936
563	-2.496325
564	-4.838658
565	-5.589922
566	-5.884376
567	-3.032838
568	-4.769919
569	-0.099256
570	-6.844005
571	-2.022457
572	-1.722015
573	-4.817185
574	-5.069768
575	-6.212244
576	-4.148981
577	-5.217559
578	-3.452184
579	-1.369772
580	-5.928405
581	-2.193697
582	-0.960254
583	-1.739569
584	-3.442017
585	0.178799
586	0.735802
587	-2.559580
588	-1.472413
589	-0.374600
590	0.626529
591	-2.804931
592	0.314863
593	-0.488073
594	-1.240464
595	-1.203505
596	-0.204089
597	-0.450250
598	0.730539
599	-1.439548
600	2.449088
601	1.174610
602	-2.512462
603	-2.541317
604	1.992979
605	2.296943
606	4.358811
607	0.781445
608	-0.727460
609	1.425099
610	1.286049
611	-1.116193
612	2.558451
613	0.969898
614	-0.406600
615	-0.092451
616	0.633324
617	1.618643
618	3.768267
619	-1.004983
620	0.855406
621	3.512218
622	0.100399
623	6.226664
624	2.129449
625	0.450251
626	2.488975
627	-0.116140
628	-0.503084
629	3.356291
630	5.116765
631	3.744520
632	4.979564
633	2.976467
634	6.573563
635	2.445854
636	3.476868
637	1.077766
638	4.652635
639	5.819100
640	4.146787
641	0.245144
642	7.210858
643	5.931908
644	4.218860
645	0.433026
646	3.190151
647	0.839333
648	3.153050
649	4.056519
650	5.813077
651	7.276183
652	1.577177
653	2.848880
654	5.925665
655	0.348614
656	3.288303
657	3.387820
658	1.154347
659	4.738685
660	3.401443
661	7.155641
662	3.536818
663	2.791291
664	0.654440
665	4.239235
666	6.712547
667	6.752842
668	7.132467
669	2.571121
670	0.609967
671	-0.543633
672	-0.511753
673	4.932388
674	1.724980
675	3.640237
676	0.286247
677	4.099731
678	0.412847
679	4.049681
680	5.722408
681	5.673773
682	1.528717
683	3.051349
684	0.368400
685	-1.008768
686	4.580041
687	1.612019
688	-0.210940
689	1.154772
690	2.701131
691	4.686864
692	-1.627350
693	0.744882
694	0.215495
695	3.149713
696	1.471259
697	1.037773
698	-1.417832
699	-2.626845
700	-1.733765
701	3.175220
702	0.553339
703	-1.230586
704	-1.927631
705	-4.009198
706	0.667010
707	2.097081
708	-0.923005
709	1.311097
710	1.540467
711	-4.146617
712	-4.503458
713	-5.182975
714	-2.981390
715	1.930906
716	-3.627301
717	1.466108
718	-3.306795
719	-1.697142
720	-0.748983
721	-4.658643
722	-3.931669
723	-0.677926
724	-2.598800
725	-2.342918
726	0.845017
727	-3.641865
728	-2.927152
729	-5.964073
730	-2.027546
731	-6.213658
732	-1.699827
733	-3.171267
734	-2.805365
735	-3.491567
736	-5.758192
737	-7.274593
738	-2.065100
739	-4.916723
740	-1.974168
741	-0.410573
742	-3.059302
743	-2.641485
744	-5.572834
745	-0.483225
746	-3.005996
747	-2.775279
748	-5.306433
749	-1.688990
750	-7.291229
751	-3.844433
752	-7.308907
753	-3.708232
754	-4.532175
755	-1.093098
756	-6.403842
757	-6.277886
758	-6.856976
759	-4.699352
760	-3.179690
761	-6.175520
762	-1.854348
763	-6.082533
764	-3.522173
765	-4.517418
766	-4.104834
767	-0.213141
768	-6.761415
769	-5.901448
770	-1.333792
771	-5.713935
772	-3.406131
773	-6.331167
774	-0.175268
775	-0.987538
776	-1.755201
777	-6.377398
778	-1.498565
779	-0.189542
780	-0.401085
781	-4.060308
782	-1.901202
783	-2.169118
784	-2.026040
785	-1.197380
786	-2.447517
787	-4.430464
788	-4.917159
789	0.971552
790	-3.130461
791	-2.957627
792	1.361666
793	-4.628196
794	-3.870541
795	1.392158
796	-4.130255
797	0.090819
798	2.563099
799	-2.295522
800	0.220185
801	-2.480558
802	3.652652
803	-1.279413
804	-2.231458
805	3.247695
806	-0.444768
807	-0.910575
808	1.090111
809	3.818993
810	-1.725184
811	4.908952
812	1.601315
813	2.454052
814	4.942646
815	0.744002
816	3.274099
817	3.943261
818	5.567549
819	2.767560
820	-1.325590
821	4.812606
822	6.022063
823	2.794015
824	-1.023088
825	5.318726
826	4.943801
827	-0.701270
828	0.181039
829	4.035719
830	5.718331
831	2.877252
832	1.238903
833	3.548003
834	2.643500
835	0.549336
836	1.526621
837	4.098246
838	6.777960
839	3.313901
840	0.093503
841	7.025327
842	4.917088
843	6.045646
844	0.472991
845	1.832595
846	6.851994
847	1.015377
848	2.142999
849	2.019069
850	1.219157
851	5.902411
852	2.188820
853	3.934418
854	1.619991
855	5.087872
856	6.004653
857	6.826714
858	7.485606
859	0.661066
860	7.163730
861	5.768831
862	5.443037
863	2.186665
864	0.620635
865	3.571573
866	3.023756
867	3.012153
868	1.722829
869	1.904910
870	3.780941
871	-0.232565
872	0.773962
873	2.093573
874	1.031309
875	1.044460
876	3.680776
877	4.766903
878	0.192312
879	-1.061257
880	1.032428
881	0.060740
882	4.503980
883	2.416690
884	-0.650534
885	5.255881
886	-1.038216
887	-2.007203
888	5.108649
889	1.307157
890	1.544476
891	-0.857312
892	3.050408
893	4.193288
894	-2.702019
895	-2.948843
896	0.695341
897	2.228054
898	1.798119
899	-2.327722
900	0.415022
901	2.610755
902	-3.721881
903	2.440997
904	-1.277470
905	-0.208872
906	-0.329431
907	-4.028026
908	2.741109
909	0.482391
910	-3.528144
911	1.223454
912	1.870928
913	-0.721979
914	1.649997
915	-3.803184
916	-0.659640
917	1.018190
918	-5.642670
919	-2.206219
920	-5.531735
921	-1.260863
922	-3.725291
923	-1.022854
924	-1.386854
925	-0.327284
926	-2.177731
927	-2.569342
928	-0.897912
929	-4.078857
930	-1.782299
931	-6.798235
932	-4.486097
933	-3.071154
934	-3.803360
935	-6.590906
936	-2.249477
937	-6.636348
938	-1.584781
939	-5.281206
940	-1.669550
941	-5.590222
942	-2.784899
943	-4.580587
944	-5.769261
945	-4.839575
946	-7.103420
947	-3.841201
948	-2.134900
949	-5.390319
950	-3.453054
951	-3.928006
952	-0.262778
953	-4.340863
954	-2.251637
955	-0.962807
956	-6.976042
957	-6.418584
958	-5.506312
959	-6.935197
960	-3.220212
961	-1.003999
962	-1.147204
963	-2.268668
964	-5.403811
965	-3.274866
966	-2.014179
967	-1.158455
968	-5.595946
969	-3.643313
970	-5.106997
971	0.347600
972	0.310580
973	-4.248644
974	-4.527507
975	0.184255
976	-1.906978
977	-3.296059
978	-1.026368
979	-4.680740
980	-4.179708
981	-5.741119
982	-0.502310
983	-2.756538
984	1.764462
985	-1.628632
986	-5.162495
987	1.596193
988	-3.947888
989	1.567832
990	-0.798707
991	2.346481
992	2.721386
993	-2.291397
994	-1.677792
995	-3.200786
996	-3.475609
997	-2.772380
998	2.325895
999	-2.942244
